periodo,long,lat,expediente,calle,calle_nro,seccion,manzana,parcela,fecha_inicio_obra,estado,ultimo_avo_solicitado,fecha_ultimo_avo,estado_tramite,profesional,metros_a_construir,fecha_estado_tramite,tipo_obra,destino,barrio,comuna,codigo_postal,codigo_postal_argentino
202002,-58.507825,-34.593814,13791884/2017,CONCORDIA,4356,83,172 ,031 ,2017-11-16,Normal,En AVO 4,2018-11-29,Obra finalizada,TEMPRA MAXIMILIANO DIEGO,22.00,2017-12-17,MODIFICACION Y/O AMPLIACION,OTROS,Comuna 11,1419,Villa Devoto,C1419AOF
202002,-58.460468999999996,-34.557241,32225783/2015,ROOSEVELT FRANKLIN D.,2390,27,001,008c,,Normal,Obra finalizada sin AVO 4,2017-11-22,Obra finalizada,ABUD DANIEL ANTONIO,12.00,2017-12-07,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 13,1428,Belgrano,C1428BOJ
202002,-58.383776,-34.608574,19303493/2015,RIVADAVIA,1215,5,043 ,030 ,,Normal,Demolición final,2018-09-11,En demolición final,FUENTES OSCAR ANTONIO,1291.00,2019-05-18,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,,,,
202002,-58.494355000000006,-34.583275,,CARACAS,4552,73,069,031,2020-01-13,Normal,Inicio de obra,,Pedido de inicio de obra autorizado,MANARIN LUIS ANGEL,101.00,2020-01-09,,VIVIENDA MULTIFAMILIAR,Comuna 12,1419,Villa Pueyrredon,C1419EJV
202002,-58.516115,-34.611847999999995,,DESAGUADERO,3269,87,069 ,015 ,2019-07-22,Normal,En AVO 2,2019-02-10,En AVO 2,DE'NOBILI SUSANA BEATRIZ,60.00,2019-10-07,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 11,1417,Villa Devoto,C1417BSU
202002,-58.431855000000006,-34.598121,20735488/2018,CASTILLO,200,31,049 ,001 ,,Normal,Demolición final,2019-01-17,En demolición final, PRIETO MARCELO JORGE,850.00,2019-01-22,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 15,1414,Villa Crespo,C1414AWD
202002,-58.503001,-34.59812,21535283/2016,"SOLANO LOPEZ, F., MARISCAL",3452,83,186 ,021B,2017-04-15,Normal,En AVO 3,2018-04-16,En AVO 3,CAROTA SERGIO ADRIAN,1134.48,2019-08-26,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 11,1419,Villa Devoto,C1419HRL
202002,-58.446231000000004,-34.631285,29423285/2017,"LAFERRERE, GREGORIO de",1340,42,062,005,,Clausurada,En AVO 2,2017-12-19,En AVO 2,LASCA ADRIAN ROQUE,628.00,2017-12-21,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 7,1406,Parque Chacabuco,C1406HEF
202002,-58.457192000000006,-34.559765000000006,2817052/2016,VUELTA DE OBLIGADO,2286,25,005 ,001E,,Normal,En AVO 4,2019-02-07,Obra finalizada,SCHACHTER MARIA SOL,854.00,2018-07-04,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 13,1428,Belgrano,C1428ADJ
202002,-58.41796,-34.614153,/0,"YRIGOYEN, HIPOLITO AV.",3664,36,136,005,,Normal,Sin inicio,,Pedido de AVO 1 autorizado,VARGAS TOMAS OSVALDO,3082.47,2019-12-27,OBRA NUEVA,OTROS,Comuna 5,1208,Almagro,C1208ABQ
202002,-58.42675500000001,-34.619352,,AGRELO,4274,36,026B,004 ,2019-05-31,Normal,En AVO 1,2019-09-23,En AVO 1,VAZQUEZ MARIA PAULA,1175.00,2019-09-25,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 5,1224,Almagro,C1224ABX
202002,-58.471340000000005,-34.560612,6849624/17,CONDE,2850,41,049 ,029B,,Normal,Demolición final,2017-07-28,Obra finalizada,COSENZA ROBERTO DANIEL,,2017-07-29,DEMOLICION TOTAL,,Comuna 12,1428,Coghlan,C1428DBN
202002,-58.51645799999999,-34.652032,12118596/2015,CAÑADA DE GOMEZ,1277,74,064,003,,Normal,En AVO 4,2016-11-07,En AVO 4,SILVERO ALEJANDRO PABLO,580.00,2017-10-18,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 9,1408,Liniers,C1408GNK
202002,-58.462022,-34.544827000000005,6949710/2013,11 DE SEPTIEMBRE DE 1888,3700,29,079 ,001A,2018-11-21,Normal,En AVO 1,2019-08-15,En AVO 1,MARTINEZ DE GUERENU FERNANDO,203.83,2019-08-27,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 13,1429,Nu\u00f1ez,C1429BIR
202002,-58.3611,-34.64403,,CALIFORNIA,801,10,103,012,,Normal,Sin inicio,,Alta de obra iniciada,SANTARELLI MATIAS,,2019-12-03,AMPLIACIÓN Y MODIFICACIÓN CON DEMOLICIÓN PARCIAL,,Comuna 4,1168,Boca,C1168AAE
202002,-58.420438,-34.607224,3004761/2012,POTOSI,3831,17,089,022,,Normal,En AVO 4,2018-08-03,Obra finalizada,MAIO CONCEPCION ANA,1483.00,2017-10-25,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 5,1199,Almagro,C1199ACC
202002,-58.523227,-34.650631,1672672/2011,CARHUE,1078,72,059B,018A,,Normal,En AVO 1,2017-12-21,Pedido de AVO 2 autorizado,CARRIO ANA MARIA,1359.00,2019-02-20,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 9,1408,Liniers,C1408GBV
202002,-58.481302,-34.580102000000004,,AVALOS,1821,51,050B,013,2019-05-11,Normal,Excavacion < 4 mts,2019-12-18,Excavación <= -4m,DE FRANCISCO DANIEL OSCAR,1006.22,2020-01-02,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1431,Villa Urquiza,C1431DPI
202002,-58.376649,-34.604307,2972616/2012,MAIPU,326,1,012,024,,Normal,En AVO 4,2019-04-06,Obra finalizada,FUENTES OSCAR ANTONIO,18797.13,2018-03-13,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 1,1006,San Nicolas,C1006ACB
202002,-58.485735999999996,-34.606407,20737224/2017,NAZCA AV.,2552,69,017 ,008 ,2018-03-22,Normal,En AVO 2,2019-05-15,En AVO 2,CARPILOVSCA ZARATE MARIO ROBERTO,2473.00,2019-05-16,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 11,1417,Villa Del Parque,C1417CUO
202002,-58.437180000000005,-34.578714,14149786/2016,NICARAGUA,5973,35,076 ,020 ,,Normal,Obra finalizada,2017-04-04,Obra finalizada,VIGGIANO WALTER EDUARDO,,2017-04-22,DEMOLICION TOTAL,VIVIENDA MULTIFAMILIAR,Comuna 14,1414,Palermo,C1414BWK
202002,-58.414871,-34.632525,11610755/2018,INCLAN,3526,32,037 ,003 ,,Clausurada,Sin inicio,,Alta de obra iniciada,ABDALA MARÍA SILVINA,437.44,2017-10-07,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 5,1258,Boedo,C1258AAZ
202002,,,7716360/2016,"BOULEVARD OLIMPICO ZUBIAU, JOSE BENJAMIN",4390,68,123D,006,,Normal,En AVO 4,2019-08-22,Obra finalizada,MONACO CLAUDIO SERGIO,4298.00,2018-09-14,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,,,,
202002,-58.513367,-34.645588000000004,,OLIDEN,671,72,125A,004,2020-01-31,Normal,Inicio de obra,,Inicio de obra,PISA CARLOS ALBERTO,93.65,2020-01-27,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 9,1408,Liniers,C1408HCM
202002,-58.427130000000005,-34.623526,21037829/2017,ESTADOS UNIDOS,4371,36,009,024,,Normal,Demolición finalizada,2018-03-27,Obra finalizada,GONZALEZ MARCELO OMAR,,2019-11-22,DEMOLICION TOTAL,OTROS,Comuna 5,1228,Boedo,C1228ACA
202002,-58.42090699999999,-34.586814000000004,,MALABIA,2217,19,137,021,,Normal,Demolición,2020-09-01,En demolición,WOLFF SEBASTIAN PABLO,,2020-01-10,DEMOLICION TOTAL,VIVIENDA MULTIFAMILIAR,Comuna 14,1425,Palermo,C1425EZE
202002,-58.486274,-34.566738,16910902/16,VALDENEGRO,3074,53,033 ,035 ,2017-04-24,Normal,En AVO 3,2018-10-25,En AVO 3,VIÑAS MARIA LAURA,1328.53,2018-10-26,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1431,Villa Urquiza,C1431GAJ
202002,-58.41202,-34.636433000000004,25914403/2015,LINIERS VIRREY,2250,32,044 ,005A,,Normal,En AVO 3,2019-09-10,En AVO 3,MAGRINI CLAUDIO ROBERTO,1667.00,2019-10-15,MODIFICACION Y/O AMPLIACION,OTROS,Comuna 5,1241,Boedo,C1241ABV
202002,-58.477559,-34.544984,,CONESA,4465,43,134,011,2019-10-09,Normal,Inicio de obra,2019-12-09,Inicio de obra,TOMASINI FLORENCIA,96.00,2019-09-18,AMPLIACIÓN Y MODIFICACIÓN CON DEMOLICIÓN PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 12,1429,Saavedra,C1429AME
202002,-58.496331999999995,-34.65309,,POLA,1579,62,036A,027B,,Normal,Sin inicio,,Obra finalizada,SILVERO MAXIMILIANO CARLOS,179.00,2019-11-05,AMPLIACIÓN Y MODIFICACIÓN CON DEMOLICIÓN PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 9,1440,Mataderos,C1440DAQ
202002,-58.45358,-34.568697,22944365/2015,"OLAGUER Y FELIU, VIRREY",2647,37,135 ,018A,,Normal,En AVO 3,2019-04-25,En AVO 3,ARDANAZ GONZALO CARLOS,1870.00,2019-04-26,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 13,1426,Colegiales,C1426EBE
202002,-58.44565,-34.608626,,AMPERE,841,45,040,025,,Normal,Sin inicio,,Carga finalizada,ABSI MARIANO DANIEL,1302.00,2019-12-19,,VIVIENDA MULTIFAMILIAR,Comuna 6,1405,Caballito,C1405DFA
202002,-58.424831000000005,-34.650559,,BARCO CENTENERA del,2913,46,166 ,011 ,,Normal,En AVO 1,2019-04-10,En AVO 1,VILLARPANDO GONZALEZ DANIEL ROBERTO,295.10,2019-11-05,,OTROS,Comuna 4,1437,Nueva Pompeya,C1437ACB
202002,-58.41380699999999,-34.62037,22035580/2016,LINIERS VIRREY,778,28,018,019a,,Normal,En AVO 2,2017-08-09,En AVO 2,MATZKIN CARLOS NORBERTO,2447.80,2018-12-10,OBRA NUEVA,OTROS,Comuna 5,1220,Almagro,C1220AAF
202002,-58.489951,-34.640275,05960976/2019,MORETO,325,54,046 ,045 ,,Normal,Sin inicio,,Carga finalizada,RIVAS SANCHEZ PEDRO NICOLAS,30.20,2019-07-02,MODIFICACION Y/O AMPLIACION,OTROS,Comuna 10,1407,Villa Luro,C1407IYG
202002,-58.524046,-34.608954,26313682/2017,ASUNCION,5025,89,031 ,042 ,,Normal,Demolición final,2019-11-07,En demolición final,APA FRANCISCO JORGE,714.65,2019-07-16,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1419,Villa Devoto,C1419HHO
202002,-58.47144300000001,-34.581532,26342066/2016,roseti,2135,49,042 ,023 ,,Normal,Demolición final,2017-09-20,Obra finalizada,FAREZ BEDER LUCIANO,,2017-09-26,DEMOLICION TOTAL,,Comuna 15,1427,Villa Ortuzar,C1427BWQ
202002,-58.492034999999994,-34.582481,267135/2014,VALLEJOS,2120,73,084 ,002C,,Normal,En AVO 3,2019-08-23,En AVO 3,BERNINI CARLOS ENRIQUE,242.00,2019-08-27,MODIFICACION Y/O AMPLIACION,VIVIENDA MULTIFAMILIAR,Comuna 12,1419,Villa Pueyrredon,C1419GIB
202002,-58.491232999999994,-34.564617,,"PEDRAZA, MANUELA",5112,53,010 ,002 ,2019-02-22,Normal,En AVO 1,2019-10-07,En AVO 1,FERNANDEZ ALEJANDRO,132.00,2019-07-11,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 12,1431,Villa Urquiza,C1431AJJ
202002,-58.44299300000001,-34.560403,11580385/2017,MIGUELETES,1646,23,128,004A,2019-12-03,Normal,Excavacion > 4 mts al 50%,2019-10-23,Excavación al >= -4m  50%,CAPPIELLO MARCELO JUAN,11211.49,2019-10-31,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 13,1426,Belgrano,C1426BUZ
202002,-58.420145999999995,-34.5972,5256187/2013,MEDRANO,1046,19,003,006e,,Normal,En AVO 4,2018-02-03,Obra finalizada,GROISMAN JORGE EDUARDO,6630.54,2017-10-18,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 14,1179,Palermo,C1179AAT
202002,-58.50538100000001,-34.618544,,"JUAREZ, BENITO",2275,87,085B,005,,Normal,Demolición final,2019-11-11,En demolición final,CAMA MONICA ELISABETH,235.00,2019-11-14,AMPLIACIÓN Y MODIFICACIÓN CON DEMOLICIÓN PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 10,1417,Monte Castro,C1417BLA
202002,-58.435883,-34.618128000000006,53828/7,RIVADAVIA AV.,4978,40,088 ,009I,,Normal,Obra finalizada con AVO 4,2020-06-02,Obra finalizada,SARDAS FROCHT LILIAN ESTELA,1762.00,2019-09-16,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 6,1424,Caballito,C1424CER
202002,-58.476305,-34.575016999999995,25260435/2016,ECHEVERRIA,4502,51,080 ,001 ,2018-12-02,Normal,En AVO 3,2019-08-13,En AVO 3,FELDMANN NESTOR HUGO,551.72,2019-08-25,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1431,Villa Urquiza,C1431CMB
202002,-58.438798999999996,-34.588386,7140927/2013,CORDOBA AV.,5427,33,066B,001G,,Normal,Obra finalizada,2017-02-08,Obra finalizada,ZAS JAVIER HERNAN,13803.21,2017-08-05,MODIFICACION Y/O AMPLIACION,VIVIENDA MULTIFAMILIAR,Comuna 14,1414,Palermo,C1414BBA
202002,-58.395793000000005,-34.602129999999995,1153444/2017,TUCUMAN,2011,9,064,036,2018-12-17,Normal,Demolición final,2018-09-04,En demolición final,DICK DIEGO FABIAN,1888.00,2019-01-18,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 3,1050,Balvanera,C1050AAO
202002,-58.488181000000004,-34.581337,30164256/2017,JURAMENTO,5650,51,017,005,2018-10-16,Normal,En AVO 2,2019-01-07,En AVO 2,PATTI MARCELO OSVALDO,1059.83,2019-07-02,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1431,Villa Urquiza,C1431CKX
202002,-58.505961,-34.588649,,MOSCONI GENERAL AV.,3196,73,006 ,014C,2019-06-25,Normal,En AVO 1,2019-11-11,En AVO 1,VENINI MARCOS EZEQUIEL,838.00,2019-11-12,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 12,1419,Villa Pueyrredon,C1419EQX
202002,,,06499225/2018,CALLE SIN NOMBRE OFICIAL,899,98,063G,001,,Normal,En AVO 3,2019-04-15,En AVO 3,TARASIDO JUAN PABLO,1291.14,2019-04-16,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,,,,
202002,-58.356414,-34.633344,,BRANDSEN,198,6,068 ,006D,,Normal,Sin inicio,,Pedido de alta de obra observado,MERLI PABLO MIGUEL,79.00,2019-03-08,OBRA NUEVA,OTROS,Comuna 4,1161,Boca,C1161AAD
202002,-58.405862,-34.582306,30030618/2017,CABELLO,3110,21,039 ,002 ,2018-02-08,Normal,En AVO 2,2020-07-01,En AVO 2,MANSILLA GUILLERMO C.,2917.50,2020-01-15,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 14,1425,Palermo,C1425APD
202002,-58.415028,-34.591561999999996,16019218/2019,BULNES,1716,19,125,020,2019-06-17,Normal,Sin inicio,,Obra finalizada, BERTOLOZZI ALDO SERGIO,145.00,2019-06-14,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 14,1425,Palermo,C1425DKD
202002,-58.47849,-34.610461,15883099/2019,CONDARCO,1965,67,070,016,,Normal,Demolición final,,Pedido de demolición final autorizado,PALONSKY SERGIO RAÚL,484.00,2019-12-27,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 11,1416,Villa Gral. Mitre,C1416AQQ
202002,-58.439588,-34.578759000000005,09603304/2018,COSTA RICA,6089,35,063 ,031 ,,Normal,Demolición final,2019-10-01,Obra finalizada,VIGGIANO WALTER EDUARDO,,2019-01-14,DEMOLICION TOTAL,,Comuna 14,1414,Palermo,C1414BTM
202002,-58.524972,-34.627997,,BARRAGAN,942,93,055,006,2019-02-12,Normal,Inicio de obra,2019-12-18,Inicio de obra,SANCHEZ SEBASTIAN ALEXIS,84.12,2019-12-19,AMPLIACIÓN Y MODIFICACIÓN CON DEMOLICIÓN PARCIAL,OTROS,Comuna 10,1408,Versalles,C1408BVT
202002,-58.475533999999996,-34.687472,29860949/2017,PIEDRA BUENA AV.,4895,82,039 ,002 ,2018-09-19,Normal,En AVO 1,2019-03-07,En AVO 1,MOHAMED SANTIAGO,870.00,2019-11-06,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 8,1439,Villa Riachuelo,C1439GWF
202002,-58.517442,-34.626841999999996,24235188/2017,MARTIN FIERRO,5754,93,119A,010A,,Normal,Demolición final,2018-07-27,En demolición final,VON GROLMAN ALEJANDRO,221.68,2018-12-18,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 10,1408,Monte Castro,C1408CTJ
202002,-58.45618399999999,-34.578964,1978885/2012,ALVAREZ THOMAS AV.,1002,37,019,001,,Normal,En AVO 4,2018-03-15,Obra finalizada,PERRECA SERENELLA,2648.00,2017-05-30,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 15,1427,Chacarita,C1427CCX
202002,-58.496442,-34.549299,,LUGONES,4935,55,162,014,,Normal,Demolición,2019-12-19,Con pedido de demolición final,ARISTEI ROBERTO LEONILDO,,2020-02-07,DEMOLICION TOTAL,vivienda multifamiliar y cocheras,Comuna 12,1430,Saavedra,C1430EDU
202002,-58.493942000000004,-34.608538,,"VILARDEBO, TEODORO",2410,81,124A,011,,Normal,Sin inicio,,Obra finalizada,HELOU GUILLERMO LUIS,236.71,2019-09-04,AMPLIACIÓN Y MODIFICACIÓN CON DEMOLICIÓN PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 11,1417,Villa Del Parque,C1417AHH
202002,-58.424762,-34.584199,28031838/2016,PARAGUAY,4559,19,141 ,019 ,2017-10-20,Normal,En AVO 3,2019-05-04,En AVO 3,CANTINI JORGE ANTONIO,2075.68,2019-04-15,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 14,1425,Palermo,C1425BSO
202002,-58.45997,-34.558040000000005,29706472/2017,CABILDO AV.,2517,27,001,018,2018-08-20,Normal,En AVO 1,2019-05-13,En AVO 1,MACHTA SALVADOR RUBEN,3396.00,2019-05-15,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 13,1428,Belgrano,C1428AAH
202002,-58.449052,-34.612053,,PLANES,1120,57,113 ,004A,2019-05-08,Normal,En AVO 1,2019-12-13,En AVO 1,LÓPEZ HERNÁN,1679.00,2019-12-16,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 6,1405,Caballito,C1405DBL
202002,-58.492615,-34.611177000000005,10890567/2018,MARTIN PESCADOR,2197,81,121B,014,2019-02-13,Normal,En AVO 1,2019-05-24,Pedido de AVO 2 observado,WIECZOREK SERGIO FERNANDO,651.00,2019-08-13,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1417,Villa Del Parque,C1417AKC
202002,-58.463314000000004,-34.582048,20198694/2017,HEREDIA,985,49,135 ,002 ,,Normal,En AVO 2,2019-12-13,En AVO 2,MARCONI FRANCISCO JAVIER,280.00,2019-12-16,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 15,1427,Villa Ortuzar,C1427CNO
202002,-58.517942000000005,-34.614209,11945354/2018,TINOGASTA,5050,87,038 ,006C,2018-11-20,Normal,En AVO 1,2019-03-19,En AVO 1,ARISTEI ROBERTO LEONILDO,1230.00,2019-03-20,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1417,Villa Devoto,C1417EJJ
202002,-58.482032,-34.54744,7999526/17,CORREA,3311,43,062 ,025 ,,Clausura parcial,En AVO 1,2017-10-18,En AVO 1,AMEIJEIRAS RUBEN JOSE,404.00,2017-10-19,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1430,Saavedra,C1430CLA
202002,-58.481193999999995,-34.611540000000005,373372/2015,NAZCA AV.,1991,67,046,009,2018-10-19,Normal,Excavacion > 4 mts al 50%,2019-10-09,Excavación al >= -4m  50%,VELEZ REINALDO ALFREDO,2411.00,2019-09-13,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 11,1416,Villa Santa Rita,C1416ASI
202002,-58.511976000000004,-34.601234999999996,06397425/2017,MERCEDES,3902,83,047,001C,2018-09-13,Normal,En AVO 1,2019-07-05,Pedido de AVO 2 observado,MIZRAJI SERGIO ADRIAN,675.00,2019-07-05,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1419,Villa Devoto,C1419BGH
202002,-58.447053000000004,-34.551602,,ARTILLEROS,2439,25,094,014a,2019-09-10,Normal,Sin inicio,,Pedido de excavación menor a 4 mts autorizado, SANCHEZ ELIA PABLO ,177.16,2019-10-15,AMPLIACIÓN Y MODIFICACIÓN CON DEMOLICIÓN PARCIAL,OTROS,Comuna 13,1428,Belgrano,C1428AUM
202002,-58.472832999999994,-34.578616,06348928/2018,BALLIVIAN,2152,49,054B,006 ,2018-10-09,Normal,En AVO 1,2019-03-22,Pedido de AVO 2 observado,HARGAIN AGUSTINA,518.66,2019-05-23,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 15,1431,Villa Ortuzar,C1431CTB
202002,-58.439232,-34.579038,07381902/2019,COSTA RICA,6059,35,063,036,,Normal,Demolición finalizada,2019-08-10,Obra finalizada,MELILLO SOLEDAD,,2019-10-08,DEMOLICION TOTAL,OTROS,Comuna 14,1414,Palermo,C1414BTM
202002,-58.505263,-34.599471,,"SOLANO LOPEZ, F., MARISCAL",3626,83,142,002A,2019-12-12,Normal,Inicio de obra,2019-01-11,Pedido de excavación al 50% autorizado, TUMANOFF BORIS ,134.00,2019-12-13,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 11,1419,Villa Devoto,C1419HRP
202002,-58.519352000000005,-34.613104,26093122/2015,YUGOSLAVIA,3038,87,040B,027 ,,Normal,En AVO 4,2018-01-30,Obra finalizada,SEGOVIA MARIA CECILIA,622.00,2017-09-20,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1417,Villa Devoto,C1417CAB
202002,-58.443377000000005,-34.625378999999995,27164341/2018,"MITRE, EMILIO",301,42,087A,001,2019-11-02,Normal,En AVO 2,2020-05-02,En AVO 2,FEDERICO NAHIR DAFNE,1459.59,2020-02-07,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 6,1424,Caballito,C1424AYG
202002,-58.428107999999995,-34.599639,,YATAY,1031,17,035,018,2019-11-25,Normal,Excavacion > 4 mts al 10%,2019-10-22,Pedido de excavación al 50% autorizado,GERSZTEN ARNOLDO,1443.00,2020-01-13,,VIVIENDA MULTIFAMILIAR,Comuna 5,1184,Almagro,C1184ADS
202002,-58.440709,-34.630601,21233605/2017,CACHIMAYO,843,40,005 ,035 ,2018-10-30,Normal,En AVO 1,2019-07-31,En AVO 1,ANTOLICHE ALBERTO RAUL,2399.00,2019-08-22,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 7,1424,Parque Chacabuco,C1424ARC
202002,-58.48101,-34.609614,11978622/2017,TERRADA,2111,67,060A,017A,2018-03-05,Normal,En AVO 2,2018-10-17,En AVO 2,FERRUCCI CLAUDIA ANDREA,133.00,2018-10-22,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 11,1416,Villa Santa Rita,C1416ARU
202002,-58.52615,-34.633903000000004,,MADRID,6737,93,019 ,022 ,,Normal,Sin inicio,,Carga finalizada,MOREIRA GASTON MATIAS,108.29,2018-12-03,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 10,1408,Versalles,C1408AMC
202002,-58.470804,-34.557192,10177023/2017,ZAPIOLA,3080,41,077 ,001B,2017-09-28,Normal,Obra finalizada sin AVO 4,2018-08-15,Obra finalizada,AICHENBAUM MIRTA DIANA,71.82,2018-08-21,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 12,1429,Coghlan,C1429AND
202002,-58.496841,-34.601261,,TINOGASTA,3284,81,168,010F,,Normal,Demolición,,Pedido de demolición autorizado,MUSTAPICH SERGIO OMAR,,2019-12-04,DEMOLICION TOTAL,VIVIENDA UNIFAMILIAR,Comuna 11,1417,Villa Del Parque,C1417EHR
202002,-58.522211999999996,-34.627968,25947400/2015,ARREGUI AV.,6233,93,093,022,2017-12-06,Normal,En AVO 2,2018-02-20,Pedido de AVO 3 autorizado,SORRENTINO LUIS EMILIO,3064.00,2020-02-07,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 10,1408,Versalles,C1408AVS
202002,-58.455934,-34.596270000000004,,"ARENAL, CONCEPCION",4778,47,058,008,,Normal,Sin inicio,,Carga finalizada, VIQUE JORGE ANTONIO,164.00,2020-01-27,AMPLIACIÓN Y MODIFICACIÓN CON DEMOLICIÓN PARCIAL,OTROS,Comuna 15,1427,Chacarita,C1427ELB
202002,-58.463207,-34.63043,15849608/2017,"FALCON, RAMON L.,CNEL.",2474,48,108,019,2018-05-31,Normal,En AVO 1,2019-01-28,En AVO 1,SOLIMANDO IGNACIO LUIS,2436.05,2019-10-07,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 7,1406,Flores,C1406GNX
202002,-58.485739,-34.585524,27288800/2017,BURELA,1574,61,153 ,030 ,2019-01-04,Normal,En AVO 2,2019-08-14,En AVO 2, GOMEZ ROBERTO JESUS,150.00,2019-08-27,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 15,1431,Parque Chas,C1431EGF
202002,-58.435336,-34.582219,9552197/2017,COSTA RICA,5666,35,045 ,009 ,,Normal,Demolición final,2017-09-26,Obra finalizada,GARRONE SUSANA BEATRIZ,,2017-09-27,DEMOLICION TOTAL,,Comuna 14,1414,Palermo,C1414BTF
